8.584	763.3048
8.58	763.27166
8.576	763.23422
8.573	763.15259
8.569	763.10165
8.565	763.01021
8.561	762.93533
8.558	762.90648
8.554	762.84265
8.551	762.80213
8.547	762.78311
8.544	762.73155
8.54	762.67632
8.537	762.62845
8.533	762.55357
8.53	762.4701
8.527	762.43389
8.524	762.37006
8.52	762.27801
8.517	762.2553
8.514	762.20681
8.511	762.14851
8.507	762.11414
8.502	762.03372
8.499	761.96005
8.496	761.91278
8.492	761.84096
8.489	761.76425
8.485	761.69367
8.481	761.58995
8.476	761.4402
8.471	761.33893
8.466	761.19041
8.46	761.0517
8.454	760.92711
8.448	760.76325
8.441	760.56685
8.434	760.45086
8.428	760.29006
8.421	760.08814
8.414	759.98687
8.406	759.80643
8.399	759.62354
8.392	759.51675
8.385	759.34122
8.378	759.17981
8.371	759.06504
8.364	758.90486
8.356	758.73179
8.35	758.5937
8.343	758.40958
8.337	758.26535
8.33	758.1469
8.324	758.00083
8.318	757.82285
8.308	757.68782
8.302	757.49683
8.296	757.31258
8.29	757.17993
8.284	757.00739
8.278	756.811
8.272	756.67598
8.266	756.51886
8.261	756.32983
8.255	756.23041
8.249	756.03462
8.243	755.84498
8.238	755.71671
8.232	755.54793
8.227	755.36259
8.221	755.24352
8.216	755.02626
8.21	754.83476
8.205	754.68807
8.2	754.49165
8.194	754.31365
8.189	754.16636
8.184	754.00985
8.179	753.82758
8.174	753.6723
8.168	753.47284
8.163	753.26233
8.158	753.09785
8.153	752.89961
8.148	752.66087
8.143	752.49577
8.138	752.26992
8.13	752.02811
8.125	751.87467
8.119	751.6303
8.114	751.36445
8.109	751.22261
8.104	750.99362
8.099	750.77513
8.093	750.60942
8.088	750.31483
8.083	750.05522
8.078	749.88398
8.073	749.6299
8.068	749.39484
8.063	749.2144
8.058	748.96829
8.053	748.67493
8.048	748.5129
8.043	748.24961
8.039	747.97097
8.034	747.7979
8.029	747.52049
8.024	747.25412
8.02	747.07
8.015	746.75699
8.01	746.4489
8.006	746.26724
8.001	745.97694
7.997	745.72715
7.992	745.53014
7.988	745.21346
7.983	744.93728
7.979	744.71633
7.972	744.41008
7.968	744.09707
7.964	743.85526
7.959	743.53365
7.955	743.23965
7.951	742.99967
7.947	742.66088
7.943	742.29018
7.939	742.02259
7.935	741.61078
7.931	741.16214
7.926	740.86448
7.922	740.3784
7.918	739.86102
7.913	739.51365
7.908	738.94349
7.904	738.34817
7.899	737.95109
7.894	737.32139
7.889	736.70336
7.884	736.27559
7.879	735.60601
7.874	734.96097
7.869	734.51172
7.864	733.8317
7.858	733.1253
7.853	732.6159
7.848	731.81559
7.844	731.03738
7.839	730.52491
7.834	729.73258
7.829	728.93963
7.821	728.40998
7.817	727.54032
7.812	726.72221
7.807	726.12382
7.803	725.20813
7.798	724.31944
7.793	723.65844
7.789	722.65744
7.785	721.66135
7.78	720.94267
7.776	719.80972
7.771	718.70377
7.767	717.91635
7.763	716.75762
7.759	715.54488
7.754	714.69363
7.75	713.32378
7.746	711.9662
7.742	711.02596
7.738	709.53888
7.734	708.00332
7.73	706.94892
7.726	705.24949
7.722	703.52366
7.718	702.31891
7.715	700.36907
7.711	698.38365
7.707	697.00827
7.703	694.78655
7.7	692.51206
7.696	690.88812
7.692	688.26747
7.687	685.52838
7.683	683.58162
7.68	680.45956
7.676	677.21536
7.673	674.9065
7.669	671.16936
7.666	667.20146
7.663	664.35243
7.659	659.62968
7.656	654.53814
7.653	650.85759
7.649	644.74603
7.646	638.14656
7.643	633.27351
7.64	625.02678
7.636	615.89443
7.633	608.99177
7.63	597.05834
7.627	583.31501
7.624	572.70173
7.621	553.6809
7.618	530.8396
7.615	512.56447
7.612	478.57961
7.609	437.53805
7.606	406.43098
7.603	358.63834
7.6	318.85308
7.597	297.85419
7.594	274.83244
7.591	258.00265
7.588	247.21322
7.584	230.88361
7.581	214.00472
7.578	202.93727
7.575	185.8896
7.572	169.05673
7.569	158.40785
7.567	143.07188
7.564	128.82897
7.561	120.15753
7.558	108.20016
7.556	97.55987
7.553	90.95364
7.55	81.89064
7.548	73.5764
7.545	68.44191
7.543	62.14255
7.54	55.58849
7.538	51.94414
7.535	47.57007
7.533	42.55955
7.53	40.10523
7.528	36.2964
7.525	32.59498
7.523	30.93176
7.521	28.12885
7.518	25.64998
7.516	24.58086
7.513	22.28979
7.511	20.40317
7.509	19.64276
7.506	17.79665
7.504	16.51517
7.501	15.77133
7.498	14.21981
7.496	13.01812
7.494	12.33933
7.492	11.38804
7.489	10.46867
7.487	9.9249
7.485	9.09636
7.483	8.34085
7.481	7.96095
7.478	7.36993
7.476	6.81695
7.474	6.52789
7.472	6.05961
7.47	5.66436
7.468	5.46797
7.466	5.07641
7.464	4.81373
7.461	4.64188
7.459	4.29635
7.457	4.06927
7.455	3.98273
7.453	3.82378
7.451	3.82009
7.449	3.87165
7.447	3.91645
7.445	3.85446
7.443	3.79861
7.441	3.58872
7.44	3.54514
7.438	3.53348
7.436	3.4138
7.433	3.2886
7.43	3.06766
7.427	2.58772
7.423	2.05561
7.419	1.72419
7.413	1.31483
7.407	0.9871
7.4	0.84103
7.393	0.56853
7.352	0.07939
7.327	0.20336
7.301	0.25062
7.274	0.1647
7.249	0.03274
7.223	-0.19434
7.199	-0.43799
7.175	-0.50857
7.153	-0.53496
7.131	-0.55337
7.11	-0.52882
7.089	-0.52575
7.069	-0.55828
7.049	-0.58467
7.03	-0.51532
7.011	-0.49445
6.993	-0.53619
6.975	-0.54355
6.958	-0.54233
6.941	-0.49323
6.924	-0.5233
6.908	-0.53926
6.892	-0.51962
6.876	-0.50243
6.861	-0.54601
6.846	-0.50427
6.833	-0.53005
6.819	-0.54417
6.806	-0.51962
6.794	-0.54785
6.781	-0.55276
6.769	-0.5368
6.757	-0.54908
6.745	-0.53067
6.734	-0.51225
6.723	-0.519
6.712	-0.51962
6.701	-0.54171
6.69	-0.5503
6.68	-0.54416
6.67	-0.51532
6.66	-0.53312
6.65	-0.54478
6.64	-0.53128
6.631	-0.54601
6.622	-0.57056
6.613	-0.57853
6.604	-0.56565
6.595	-0.56074
6.587	-0.52821
6.578	-0.54969
6.57	-0.53005
6.562	-0.56503
6.555	-0.57056
6.551	-0.56135
6.551	-0.54294
6.554	-0.52637
6.559	-0.53926
6.565	-0.5589
6.572	-0.58099
6.579	-0.59817
6.587	-0.57178
6.594	-0.5503
6.601	-0.61965
6.609	-0.59511
6.616	-0.53926
6.623	-0.50427
6.629	-0.56196
6.635	-0.5546
6.642	-0.52084
6.648	-0.5681
6.654	-0.56135
6.659	-0.58835
6.665	-0.54601
6.67	-0.54969
6.675	-0.54785
6.679	-0.54294
6.684	-0.57915
6.688	-0.56258
6.693	-0.59326
6.697	-0.57731
6.7	-0.58713
6.704	-0.59511
6.707	-0.56319
6.711	-0.5589
6.714	-0.57362
6.717	-0.57117
6.72	-0.59572
6.722	-0.58651
6.725	-0.5816
6.728	-0.58344
6.73	-0.56135
6.732	-0.5902
6.734	-0.60677
6.736	-0.5546
6.738	-0.60799
6.739	-0.58406
6.741	-0.60063
6.743	-0.59326
6.744	-0.56442
6.745	-0.54908
6.747	-0.55705
6.748	-0.5994
6.749	-0.56012
6.75	-0.57731
6.751	-0.57915
6.752	-0.5951
6.753	-0.58344
6.753	-0.60247
6.754	-0.57976
6.756	-0.53803
6.759	-0.58406
6.764	-0.53373
6.77	-0.56994
6.776	-0.63745
6.783	-0.59633
6.79	-0.59204
6.797	-0.635
6.804	-0.58283
6.811	-0.58406
6.817	-0.57915
6.824	-0.61474
6.83	-0.59265
6.836	-0.59265
6.842	-0.61474
6.848	-0.55767
6.854	-0.57608
6.86	-0.61965
6.865	-0.61106
6.871	-0.61474
6.876	-0.58221
6.881	-0.58835
6.886	-0.60063
6.89	-0.6577
6.895	-0.62149
6.899	-0.58467
6.903	-0.58651
6.907	-0.6129
6.911	-0.60554
6.915	-0.60922
6.919	-0.63745
6.922	-0.64359
6.926	-0.60124
6.929	-0.58222
6.932	-0.55951
6.935	-0.5859
6.938	-0.59449
6.941	-0.5724
6.943	-0.57669
6.946	-0.58467
6.948	-0.58958
6.95	-0.57547
6.952	-0.51532
6.954	-0.55337
